property_id,metro,city,state,zip,beds,baths,sqft,lot_size,age,closed_price,predicted_fair_price,fair_price_low_95,fair_price_high_95,max_offer_price,review_flag,CBSA,CBSA_NAME,Final_City_Score,reno_tier,cost_per_sqft,estimated_reno_cost,estimated_reno_days,warranty_flag,fast_close_flag,eco_upgrade_flag,reno_uplift_pct,eco_uplift_pct,cx_uplift_pct,total_uplift_pct,predicted_sell_price_base,predicted_sell_price_bull,predicted_sell_price_bear,reno_to_fair_ratio,max_offer_price_used,estimated_reno_cost_used,expected_holding_months,buy_closing_cost,holding_cost_monthly,holding_cost_base,sell_closing_cost_base,total_cost,sell_base_used,sell_bull_used,sell_bear_used,profit_base,profit_bull,profit_bear,margin_pct_base,margin_pct_bear,meets_9pct_hurdle_flag,liquidity_flag,stop_loss_price,reno_to_buy_ratio,reno_risk_flag,sell_base_q4_4m,total_cost_q4_4m,profit_base_q4_4m,profit_bull_q4_4m,profit_bear_q4_4m,margin_base_q4_4m,sell_base_m6,total_cost_m6,profit_base_m6,profit_bull_m6,profit_bear_m6,margin_base_m6,sell_base_y1,total_cost_y1,profit_base_y1,profit_bull_y1,profit_bear_y1,margin_base_y1,sell_base_y2,total_cost_y2,profit_base_y2,profit_bull_y2,profit_bear_y2,margin_base_y2,sell_base_y3,total_cost_y3,profit_base_y3,profit_bull_y3,profit_bear_y3,margin_base_y3,buy_if_6m,buy_if_y1,buy_decision,decision_reason,buy_decision_v2
790,Lima,Lima,OH,45806,4,2,1745,20298,62,215000,216259.9543,162194.9657,270324.9429,205446.9566,OK,30620,"Lima, OH",0.597627891,Heavy,45.816880133840776,43251.990860000005,83,1,1,1,0.2463648723517597,0.013207286,0.023848298,0.2834204564271206,277552.44925461424,288654.5472247988,266450.35128442966,0.2,205446.9566,43251.990860000005,9,4108.939132,369.8045219,3328.2406969199997,13322.517564221484,269458.64485314145,277552.44925461424,288654.5472247988,266450.35128442966,8093.804401472793,19195.902371657372,-3008.293569,0.030037278655075342,-0.011164212,FALSE,OK,261121.34425874107,0.21052631577410286,OK,280300.6720368038,267741.5369372866,12559.135099517182,15254.499217409582,9810.912317327631,0.046907682846606354,281684.9711110841,268547.59233661206,13137.378774472047,17210.143888445047,9004.856918002188,0.048920114,285879.02273225266,270967.73394570814,14911.288786544523,23237.86226,6584.715308906103,0.055029758,294455.39341422025,275817.0540010026,18638.339413217676,36040.877981482015,1735.3952536116703,0.067575007,303289.05521664687,280678.724,22610.33118656784,49890.68387135462,-3126.274775,0.080555914,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
791,Lima,Lima,OH,45806,4,2,1745,20298,62,215000,218807.9383,164105.9537,273509.9228,207867.5414,OK,47540,,0.597627891,Heavy,36.97618099018423,43761.587660000005,56,1,1,1,0.2475095214848842,0.015239911,0.026088258,0.2888376904169615,282007.91784346907,293288.23455720785,270727.6011297303,0.2,207867.5414,43761.587660000005,9,4157.350828,374.1615745,3367.454171,13536.380056486516,272690.3141151665,282007.91784346907,293288.23455720785,270727.6011297303,9317.603728,20597.92044204136,-1962.712985,0.034169177,-0.00719759,FALSE,OK,265313.0491071357,0.21052631577428185,OK,284800.25704514654,270953.53852424707,13846.718520899478,16585.35053,11054.379319222004,0.051103663736284305,286206.7778690803,271769.37467283587,14437.403196244442,18575.547221784713,10238.543170633202,0.053123731,290468.15537877317,274218.8902404211,16249.265138352057,24709.502673656098,7789.027603047958,0.059256549,299182.20004013635,279127.10327840655,20055.09676,37736.99321051536,2880.814565062523,0.071849335,308157.66604134045,284047.8645407043,24109.801500636153,51828.07773755287,-2039.946697,0.084879362,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
792,Lima,Lima,OH,45801,4,2,1520,5450,125,143500,152082.5532,114061.9149,190103.1915,144478.4256,OK,30620,"Lima, OH",0.597627891,Heavy,41.52260015715244,30416.51064,70,1,1,1,0.2365893614341899,0.021273741,0.023569444,0.2814325463754525,194883.53340635623,202678.8747426105,187088.1921,0.2,144478.4256,30416.51064,9,2889.568512,260.06116607999996,2340.5504947199997,9354.409603505099,189479.46485022508,194883.53340635623,202678.8747426105,187088.1921,5404.068556131155,13199.409892385418,-2391.27278,0.028520603,-0.012620221,FALSE,OK,183346.42822869995,0.21052631570204489,OK,196813.1988365093,188271.78296047242,8541.415876036888,10433.966579596716,6611.750445883808,0.045367477493056696,197785.18483631365,188838.56062062303,8946.624215690623,11806.31743142978,6044.972785733204,0.047377104,200730.03940854693,190540.28063657024,10189.758771976689,16036.264774167386,4343.252769785991,0.05347824,206751.9405908033,193950.06588627852,12801.874704524787,25021.072249103367,933.4675200777128,0.066006034,212954.49880852742,197368.5226736893,15585.976134838129,34740.88374981549,-2484.989267,0.078968905,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
793,Lima,Lima,OH,45801,4,2,1520,5450,125,143500,154630.5372,115972.9029,193288.1715,146899.0103,OK,47540,,0.597627891,Heavy,39.30561959036192,30926.10744,64,1,1,1,0.262244207,0.024327404,0.022395505,0.3089671156573965,202406.28827123772,210502.53980208727,194310.03674038823,0.2,146899.0103,30926.10744,9,2937.9802059999997,264.4182185,2379.763967,9715.501837,192858.36374987938,202406.28827123772,210502.53980208727,194310.03674038823,9547.924521358334,17644.176052207884,1451.6729905088432,0.049507443367823895,0.007527146,FALSE,OK,190423.83600558047,0.21052631584679915,OK,204410.4412671104,191632.47200098127,12777.969266129134,14743.574859260145,10773.816270256444,0.066679562,205419.94717575886,192209.76472167642,13210.182454082445,16180.263503389433,10196.523549561301,0.068727947,208478.47691937487,193943.0835,14535.393458764855,20607.582106901973,8463.204810627707,0.074946697,214732.8312269561,197416.31108985387,17316.520137102227,30007.39441170887,4989.977181383845,0.087715752,221174.81616376477,200898.54498930072,20276.271174464055,40170.58284235577,1507.7432819370006,0.10092791451298919,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
794,Lima,Lima,OH,45801,4,2,1800,24829,60,198000,219734.7746,164801.081,274668.4683,208748.0359,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891,Heavy,33.79649304084837,43946.95492,81,1,1,1,0.2653820040427352,0.034971581,0.021901329,0.3222549142002378,290545.3855355316,302167.2009569529,278923.5701141104,0.2,208748.0359,43946.95492,9,4174.960718,375.7464646,3381.718182,13946.178505705519,274197.8482252855,290545.3855355316,302167.2009569529,278923.5701141104,16347.537310246145,27969.35273,4725.721888824948,0.059619495251526336,0.017234715441465525,FALSE,OK,273345.09871182824,0.21052631575921812,OK,293422.25961800927,272457.20585814444,20965.053759864822,23786.594729489938,18088.179677387176,0.076948061,294871.3612538024,273278.25566590246,21593.105587899918,25856.52719852829,17267.129869629163,0.079015089,299261.7471015976,275743.4729743166,23518.27412728098,32234.635693346907,14801.912561214995,0.085290411,308239.59951464547,280683.36746558297,27556.23205,45773.42772214039,9862.018069948652,0.098175508,317486.78750008484,285636.1901,31850.597435760836,60408.012834662746,4909.195471207611,0.11150756992168331,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
795,Lima,Lima,OH,45801,4,2,1800,24829,60,198000,222282.7586,166712.069,277853.4483,211168.6207,REVIEW_REQUIRED,47540,,0.597627891,Heavy,32.68619971229304,44456.55172,67,1,1,1,0.2792553374372548,0.010648156,0.018826121,0.308729614,290908.0288235776,302544.3499765207,279271.70767063444,0.2,211168.6207,44456.55172,9,4223.372414,380.1035173,3420.931655,13963.585383531727,277233.06187287177,290908.0288235776,302544.3499765207,279271.70767063444,13674.966950705857,25311.288103648927,2038.6457977626706,0.049326609381736226,0.007353545,FALSE,OK,273686.27351722174,0.21052631575956496,OK,293788.4936671842,275470.8065990649,18317.687068119296,21142.749735026504,15437.22222451272,0.066495929,295239.4039945211,276300.65732929704,18938.746665224084,23207.489651817014,14607.371494280582,0.06854398,299635.26968828496,278792.2799861577,20842.989702127234,29570.230566834565,12115.748837419902,0.074761718,308624.3277789335,283784.9969816289,24839.330797304632,43079.26420454297,7123.031841948745,0.087528696,317883.0576123015,288790.6582207505,29092.399391550978,57685.45863659162,2117.3706028271117,0.10073871354007877,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
796,Lima,Lima,OH,45805,4,3,2232,17424,51,300000,331860.1362,248895.1021,414825.1702,315267.1294,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891,Heavy,39.96900907436516,66372.02724000001,68,1,1,1,0.2516602772131485,0.01000786,0.018833855,0.2805019922348246,424947.5655474202,441945.46816931706,407949.6629255234,0.2,315267.1294,66372.02724000001,9,6305.3425879999995,567.4808329199999,5107.327496279999,20397.48314627617,413449.3098705562,424947.5655474202,441945.46816931706,407949.6629255234,11498.255676864006,28496.158298760885,-5499.646945,0.027810557188894355,-0.013301865,FALSE,OK,399790.66966701293,0.21052631578279601,OK,429155.24083189253,410813.8741196109,18341.366712281655,22468.11257,14133.691427809303,0.044646415,431274.67635906854,412050.5686907553,19224.107668313256,25459.727728151483,12896.99685666489,0.046654729,437695.9925138428,415763.6768637044,21932.315650138422,34680.74261656101,9183.888683715777,0.05275188,450826.87228925806,423203.7290879644,27623.143201293657,54267.35556,1743.8364594557788,0.065271502,464351.6784579358,430662.68977910094,33688.98867883487,75456.65994892525,-5715.124232,0.078225928,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
797,Lima,Lima,OH,45804,3,2,1482,32670,63,200000,203512.587,152634.4402,254390.7337,193336.9576,OK,30620,"Lima, OH",0.597627891,Heavy,32.437785399802195,40702.5174,90,1,1,1,0.2261404750260319,0.018759177,0.02495375,0.2698534028693987,258431.1511287045,268768.3971738527,248093.90508355637,0.2,193336.9576,40702.5174,9,3866.739152,348.0065237,3132.058713,12404.695254177817,253442.9681192978,258431.1511287045,268768.3971738527,248093.90508355637,4988.183009406726,15325.42905455493,-5349.063036,0.019681678,-0.021105589,FALSE,OK,243132.02698188522,0.21052631584391912,OK,260990.0418142911,251825.76225380594,9164.279560485156,11673.953150354791,6605.388874898577,0.036391350426049004,262278.9729847182,252583.64399734646,9695.328987371759,13487.510895719228,5847.507131358056,0.038384627103857975,266184.08566256566,254859.12854796313,11324.957114602526,19077.891648463643,3572.022580741381,0.044436145,274169.6082324426,259418.51191547723,14751.096316965355,30954.729492735234,-987.3607868,0.056862158,282394.69647941587,263989.39443549194,18405.302043923934,43806.24145721324,-5558.243307,0.069719854,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
798,Lima,Lima,OH,45806,2,2,1748,11600,19,269000,302469.4079,226852.0559,378086.7598,287345.9375,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891,Light,11.32390206,21394.18080202354,16,1,1,1,0.094673682,0.019153909,0.028094708,0.1419223,345396.56191266835,359212.4243891751,331580.6994361616,0.070731718,287345.9375,21394.18080202354,4,5746.91875,517.2226875,2068.89075,16579.03497180808,333134.9627738317,345396.56191266835,359212.4243891751,331580.6994361616,12261.599138836667,26077.461615343404,-1554.263338,0.036806702,-0.004665567,FALSE,OK,324949.08544743835,0.07445444,OK,348816.55227084225,333299.1223,15517.429959818255,18871.641035681532,12097.43960164435,0.046557068174148654,350539.22538073326,334416.25599529874,16122.969385434524,21191.269346836314,10980.30591736961,0.048212278,355758.4587700484,337770.1153229859,17988.343447062478,28350.24030444253,7626.446589682426,0.053256172,366431.2125331498,344489.0797536148,21942.132779535023,43598.49721145944,907.4821590535576,0.063694712,377424.14890914434,351223.41294966254,26200.735959481797,60149.41863331606,-5826.851037,0.074598489,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
799,Lima,Lima,OH,45806,2,2,1748,11600,19,269000,305017.3918,228763.0439,381271.7398,289766.5222,OK,47540,,0.597627891,Light,15.801466566806951,29220.963558778552,26,1,1,1,0.073840035,0.032095931,0.019380931,0.1253168962894069,343241.2247,356970.87364085263,329511.5756684793,0.095800975,289766.5222,29220.963558778552,4,5795.330444,521.57974,2086.31896,16475.578783423967,343344.7139460426,343241.2247,356970.87364085263,329511.5756684793,-103.4892914,13626.159694810049,-13833.13828,-0.000301415,-0.040289359,FALSE,OK,322921.3441551097,0.100843132,OK,346639.8736520569,343507.8490979173,3132.0245541395852,6465.304743884655,-266.6244433,0.009117767,348351.7969689663,344633.18089704897,3718.6160719173495,8755.288921337924,-1391.956242,0.010790069784453512,353538.4614,348011.61922922527,5526.842165080714,15824.078904720664,-4770.394575,0.0158812,364144.61523613514,354779.6714931531,9364.943742982054,30886.168528829643,-11538.44684,0.026396506044351495,375068.95369321917,361562.9966186131,13505.957074606093,47242.79380468861,-18321.77196,0.037354368,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
800,Lima,Lima,OH,45806,2,2,1529,11600,4,290000,310384.4233,232788.3174,387980.5291,294865.2021,OK,30620,"Lima, OH",0.597627891,Light,15.664729885468702,25551.371994881647,15,1,1,1,0.096917737,0.032814564,0.018232136,0.1479644365200928,356310.2795981985,370562.6907821265,342057.8684142705,0.082321696,294865.2021,25551.371994881647,4,5897.304042,530.7573638,2123.029455,17102.893420713528,345539.80101271515,356310.2795981985,370562.6907821265,342057.8684142705,10770.478585483332,25022.889769411355,-3481.932598,0.031170008647099384,-0.010076792,FALSE,OK,335216.7110459851,0.086654416,OK,359838.3335950191,345709.1476045625,14129.185990456608,17589.38223460567,10601.131993635965,0.040870154,361615.4391169807,346855.9633971767,14759.475719804002,19987.922020295053,9454.316201021778,0.042552175,366999.58798614447,350298.94672557653,16700.641260567936,27389.949648513866,6011.332872621948,0.047675396733782315,378009.57562572876,357196.5144976366,20813.061128092173,43153.71565889928,-886.2348994,0.058267816967261826,389349.8628945006,364109.9366518977,25239.92624260293,60261.30731,-7799.657054,0.069319521,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
801,Lima,Lima,OH,45806,2,2,1529,11600,4,290000,312932.4072,234699.3054,391165.509,297285.7868,REVIEW_REQUIRED,47540,,0.597627891,Light,15.908643091659062,25924.315287146703,21,1,1,1,0.068294133,0.032013124,0.020027195,0.1203344529540375,350588.95723200217,364612.5155212823,336565.39894272207,0.082843179,297285.7868,25924.315287146703,4,5945.715736,535.1144162,2140.457665,16828.269947136105,348124.5454352428,350588.95723200217,364612.5155212823,336565.39894272207,2464.4117967593484,16487.97008603945,-11559.14649,0.00707911,-0.033204055,FALSE,OK,329834.0909638676,0.087203346,OK,354060.36078847083,348291.1728059533,5769.187982517527,9173.823387430108,2297.7844260488637,0.016564267006938384,355808.93108663434,349445.33301274513,6363.598074,11508.090504755266,1143.6242192570353,0.018210568213990468,361106.62594896223,352910.3088635769,8196.317085385323,18713.985802345385,-2321.351632,0.023224929619592778,371939.82472743106,359851.67539982335,12088.149327607709,34070.07694605435,-9262.718168,0.033592032923500575,383098.0195,366808.6417423109,16289.377726943116,50748.41574431944,-16219.68451,0.04440838,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
802,Lima,Delphos,OH,45833,4,1,1660,11600,95,157000,172761.2567,129570.9425,215951.5709,164123.1939,REVIEW_REQUIRED,99999,,0.597627891,Heavy,39.29452293598951,34552.25134,85,1,1,1,0.2672068971483476,0.013579469,0.021292461,0.3020788265001612,224948.77438862916,233946.72536417432,215950.82341308397,0.2,164123.1939,34552.25134,9,3282.4638780000005,295.421749,2658.795741,10797.54117,215414.24602983423,224948.77438862916,233946.72536417432,215950.82341308397,9534.528358794923,18532.47933434008,536.5773832497362,0.044261364,0.002490909,FALSE,OK,211631.80694482228,0.210526316,OK,227176.1348326126,214044.05058604546,13132.08424656713,15316.604168763093,10904.7238,0.061352250672756015,228298.07189705913,214688.7470631789,13609.324833880237,16910.19111,10260.027325450268,0.063390956,231697.23762028804,216624.43751201386,15072.800108274183,21821.263339933066,8324.336877,0.069580331,238648.15474889666,220503.14252242708,18145.012226469582,32249.300380636676,4445.6318662020785,0.082289132,245807.59939136356,224391.8568535055,21415.742537858052,43525.73262374205,556.9175351236481,0.095439036,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
803,Lima,Delphos,OH,45833,4,1,1660,11600,95,157000,172761.2567,129570.9425,215951.5709,164123.1939,REVIEW_REQUIRED,46780,,0.597627891,Heavy,52.47044751,34552.25134,75,1,1,1,0.2643938112235343,0.020302621,0.027653486,0.312349918,226723.22108893265,235792.14993248996,217654.2922453753,0.2,164123.1939,34552.25134,9,3282.4638780000005,295.421749,2658.795741,10882.714612268768,215499.41947144878,226723.22108893265,235792.14993248996,217654.2922453753,11223.80161748387,20292.73046104118,2154.8727739265305,0.052082746417657505,0.009999437,FALSE,OK,213301.2064004678,0.210526316,OK,228968.15145478366,214130.06738390966,14838.08407,17039.835979233118,12593.153705022996,0.069294725,230098.9386120007,214775.18866549607,15323.749946504628,18650.654204991384,11948.032423436583,0.071347859,233524.91772160065,216712.16615687686,16812.75156472379,23614.448197391757,10011.054932055791,0.077581023,240530.66525324865,220593.50302663597,19937.16222661268,34152.70818888879,6129.718062296684,0.090379644,247746.58521084613,224484.92817284065,23261.657038005476,45546.05572,2238.292916092003,0.10362235552889912,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
804,Lima,Delphos,OH,45833,4,1,1660,11600,95,157000,170213.2728,127659.9546,212766.591,161702.6091,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891,Heavy,45.658102604654296,34042.65456,76,1,1,1,0.2994377417512394,0.028647129,0.01663105,0.3447159213050882,228888.4979516063,238044.03786967052,219732.95803354203,0.2,161702.6091,34042.65456,9,3234.052182,291.0646964,2619.582267,10986.647901677103,212585.5460110971,228888.4979516063,238044.03786967052,219732.95803354203,16302.95194,25458.491858573427,7147.412022444943,0.076688901,0.033621345,FALSE,OK,215338.29887287118,0.2105263158675898,OK,231154.86809656833,211239.0082961553,19915.859800413018,22138.63912026366,17649.489655450976,0.094281165,232296.4546207685,211875.9338420769,20420.52078,23779.198001502984,17012.564109529398,0.096379614,235755.15289015448,213788.33953728742,21966.81335286706,28833.46829141525,15100.158414318867,0.10275028750590845,242827.8074768591,217620.60331400926,25207.20416284984,39558.51298,11267.894637597026,0.1158309635162524,250112.6417011649,221463.05171333594,28649.58998782895,51146.81156299441,7425.446238,0.12936510070724247,TRUE,TRUE,REVIEW_REQUIRED,BASE_MARGIN_BORDERLINE,BUY_CONDITIONALLY
805,Lima,Lima,OH,45805,3,2.5,1744,11600,61,249000,227092.8006,170319.6005,283866.0008,215738.1606,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891,Heavy,34.89860586017241,45418.56012,57,1,1,1,0.2166621664100995,0.017815277,0.018381684,0.2528591268187065,284515.28786653065,295895.8993811919,273134.6763518694,0.2,215738.1606,45418.56012,9,4314.763212,388.3286891,3494.958202,13656.733817593471,282623.17595131346,284515.28786653065,295895.8993811919,273134.6763518694,1892.1119152171887,13272.723429878417,-9488.499599,0.006694822,-0.033572971,FALSE,OK,267671.9828,0.21052631576019842,OK,287332.4541286043,280816.7565,6515.697642111336,9278.679197369667,3698.5313800376607,0.023202667,288751.48051684175,281661.5271312884,7089.953385553323,11264.890201736125,2853.760735,0.025171891446319344,293050.74650252657,284197.8640330813,8852.882469445292,17388.341105441214,317.42383344937116,0.031150418739300578,301842.26889760233,289279.80137700494,12562.46752059739,30401.576069828938,-4764.51351,0.043426701,310897.5369645304,294374.39851317747,16523.13845135295,44487.861580466444,-9859.110647,0.056129672059825206,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
806,Lima,Spencerville,OH,45887,4,2,1872,8712,105,238900,197493.4753,148120.1064,246866.8441,187618.8015,OK,30620,"Lima, OH",0.597627891,Heavy,35.305529213477286,39498.69506,64,1,1,1,0.3091924607500954,0.026580951,0.02209679,0.3578702014239824,268170.5050855333,278897.32528895466,257443.6849,0.2,187618.8015,39498.69506,9,3752.37603,337.7138427,3039.424584,12872.18424,246781.4814184056,268170.5050855333,278897.32528895466,257443.6849,21389.02366712771,32115.843870549055,10662.203463706392,0.086671915,0.043205039,FALSE,OK,252294.81118446976,0.21052631582874703,OK,270825.83128988347,245220.36786271443,25605.463427169045,28209.717717937514,22950.137222818885,0.10441817557954303,272163.33770690893,245959.99585613163,26203.341850777302,30138.43765210078,22210.50922940168,0.10653497435454631,276215.6202380993,248180.78847382878,28034.831764270522,36079.94691683652,19989.716611704527,0.1129613292659309,284502.0888452423,252631.10507937166,31870.983765870624,48685.27443473361,15539.400006161653,0.12615621404124958,293037.15151059953,257093.3541997088,35943.797310890746,62302.00808524276,11077.150885824522,0.1398083486941082,TRUE,TRUE,NO_BUY,HURDLE_FAIL,NO_BUY
807,Lima,Spencerville,OH,45887,4,2,1872,8712,105,238900,200041.4592,150031.0944,250051.824,190039.3862,OK,47540,,0.597627891,Heavy,47.941194819383135,40008.291840000005,61,1,1,1,0.2637713806606484,0.015928572,0.018677337,0.2983772890824703,259729.2875001976,270118.4590002055,249340.11600018968,0.2,190039.3862,40008.291840000005,9,3800.7877240000003,342.0708952,3078.638056,12467.005800009485,249394.10962044948,259729.2875001976,270118.4590002055,249340.11600018968,10335.17787974811,20724.349379756022,-53.99362026,0.041441147,-0.000216499,FALSE,OK,244353.31368018588,0.21052631583378584,OK,262301.03185708163,247807.19887377994,14493.83298330169,17016.11302000776,11922.088626417652,0.058488345169843484,263596.43751181674,248553.52013552721,15042.917376289523,18854.14795,11175.767364670377,0.060521844,267521.16612520354,250794.33247992978,16726.833645273757,24518.712270279648,8934.955020267807,0.066695421,275546.8011089596,255284.4137010701,20262.387407889502,36547.41373415195,4444.8737991274975,0.079371816,283813.2051422284,259786.0518,24027.153305641405,49555.68524474834,-56.76433639,0.092488235,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
808,Lima,Spencerville,OH,45887,4,2,1872,8712,105,238900,200041.4592,150031.0944,250051.824,190039.3862,OK,46780,,0.597627891,Heavy,35.97771054,40008.291840000005,68,1,1,1,0.270333126,0.018085481,0.021944243,0.3103628501486764,262126.89662521216,272611.9724902207,251641.82076020367,0.2,190039.3862,40008.291840000005,9,3800.7877240000003,342.0708952,3078.638056,12582.091038010183,249509.19485845018,262126.89662521216,272611.9724902207,251641.82076020367,12617.70176676198,23102.77763,2132.6259017534903,0.050570087302474635,0.008547284,FALSE,OK,246608.9843449996,0.21052631583378584,OK,264722.3812,247923.42364369187,16798.95759,19344.521257117216,14203.472981520288,0.067758654,266029.7450143416,248670.3188956484,17359.426118693198,21205.83887,13456.577729563753,0.069808999,269990.7035239685,250912.8702750705,19077.83324889801,26941.64014765437,11214.026350141648,0.076033697,278090.42462968756,255406.50763006503,22683.91699962254,39119.273418023426,6720.388995147136,0.088814953,286433.13736857823,259911.80858345178,26521.328785126447,52285.519327521906,2215.0880417603767,0.10203972235686648,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
809,Lima,Spencerville,OH,45887,4,2,1872,8712,105,238900,200041.4592,150031.0944,250051.824,190039.3862,OK,16380,,0.597627891,Heavy,43.66773214,40008.291840000005,66,1,1,1,0.261219955,0.031510741,0.023635541,0.3163662370806435,263327.8229072251,273860.9358235141,252794.7099909361,0.2,190039.3862,40008.291840000005,9,3800.7877240000003,342.0708952,3078.638056,12639.735499546805,249566.83931998682,263327.8229072251,273860.9358235141,252794.7099909361,13760.983587238297,24294.09650352731,3227.8706709492835,0.055139471352579794,0.012933892498476564,FALSE,OK,247738.81579111738,0.21052631583378584,OK,265935.1986448254,247981.63887959166,17953.559765233716,20510.78585714166,15346.184027633455,0.072398746,267248.5520757235,248728.82163459476,18519.73044112872,22383.76541381661,14599.001272630354,0.074457517,271227.6575944419,250972.24407045325,20255.413523988653,28155.248211205384,12355.578836771863,0.080707783,279364.4873222751,255467.66263930924,23896.824682965875,40407.47917924891,7860.160267915868,0.093541486,287745.42194194335,259974.7982429733,27770.62369897004,53652.85208469836,3353.024664251803,0.1068204452379862,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
810,Lima,Lima,OH,45804,2,2,1468,9147,73,177000,172011.3578,129008.5183,215014.1972,163410.7899,OK,30620,"Lima, OH",0.597627891,Heavy,54.81081294636034,34402.27156,60,1,1,1,0.204322989,0.016262726,0.019763137,0.2403488521744474,213354.09020819815,221888.2538165261,204819.92659987023,0.2,163410.7899,34402.27156,9,3268.215798,294.1394218,2647.254796,10240.996329993512,213969.5283843735,213354.09020819815,221888.2538165261,204819.92659987023,-615.4381762,7918.725432152598,-9149.601785,-0.002876289,-0.042761237,FALSE,OK,200723.52806787283,0.21052631580235695,OK,215466.64433250207,212600.2338732401,2866.4104592619697,4938.332219264965,753.8563349580509,0.013482631,216530.75264919066,213239.58991608114,3291.1627331095224,6421.8902689572715,114.50029211700894,0.015434107401935706,219754.7129144441,215159.1765397333,4595.536374710791,10996.159080956742,-1805.086332,0.021358774692382856,226347.3543018774,219005.2963881701,7342.057913707307,20719.35936976137,-5651.20618,0.033524568,233137.77493093375,222860.90964020483,10276.865290728922,31247.225463202514,-9506.819432,0.046113359706375985,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
811,Lima,Lima,OH,45801,2,1,1080,7860,40,54200,108101.2065,81075.90484,135126.5081,102696.1461,OK,30620,"Lima, OH",0.597627891,Medium,18.056106466266755,20900.59498356809,33,1,1,1,0.1597672529445278,0.034108102,0.025456798,0.2193321534288946,131811.27690990662,137083.7279863029,126538.82583351036,0.1933428465811627,102696.1461,20900.59498356809,6,2053.922922,184.853063,1109.118378,6326.941291675518,133086.72367512362,131811.27690990662,137083.7279863029,126538.82583351036,-1275.446765,3997.0043111792766,-6547.897842,-0.009583576,-0.049200233,FALSE,OK,124008.04931684014,0.2035187860235399,OK,133116.4239375266,132779.66460648936,336.7593310372322,1616.8034706968465,-968.3876966,0.002536227,133773.83564149862,133180.92649424003,592.9091473,2527.0890533218044,-1369.649584,0.004451907,135765.61521720383,134385.65029175387,1379.9649254499527,5334.303232747159,-2574.373382,0.010268693,139838.58367371993,136799.38953342664,3039.194140293286,11303.761202544469,-4988.112624,0.022216430575157396,144033.74118393153,139218.9938496768,4814.747334254731,17770.345930452546,-7407.71694,0.034583983126997064,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
812,Lima,Lima,OH,45801,2,1,1080,7860,40,54200,110649.1904,82986.8928,138311.488,105116.7309,OK,47540,,0.597627891,Medium,18.23211723,21090.68660469106,31,1,1,1,0.1410839730141592,0.017656489,0.021672673,0.1804131353053932,130611.75775906743,135836.22806943013,125387.28744870474,0.1906085939576026,105116.7309,21090.68660469106,6,2102.334618,189.21011561999998,1135.2606937199998,6269.364372435237,135714.3771888463,130611.75775906743,135836.22806943013,125387.28744870474,-5102.61943,121.85088058383553,-10327.08974,-0.037598223,-0.076094294,FALSE,OK,122879.54169973065,0.20064062518035425,OK,131905.02758701987,135398.0339,-3493.006322,-2224.610939,-4786.27615,-0.025798058,132556.45666228677,135807.7227362008,-3251.266074,-1334.687741,-5195.964977,-0.023940215,134530.11049183947,137037.71881373934,-2507.608322,1410.7444108721393,-6425.961055,-0.018298672,138566.01380659462,139501.96356028758,-935.9497537,7253.407457800611,-8890.205801,-0.006709223,142722.9942207925,141972.02000760907,750.9742131834209,13588.673271564388,-11360.26225,0.005289593,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
