property_id,metro,city,state,zip,beds,baths,sqft,lot_size,age,closed_price,predicted_fair_price,fair_price_low_95,fair_price_high_95,max_offer_price,review_flag,CBSA,CBSA_NAME,Final_City_Score
798,Lima,Lima,OH,45806,2,2,1748,11600,19,269000,302469.4079,226852.0559,378086.7598,287345.9375,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
799,Lima,Lima,OH,45806,2,2,1748,11600,19,269000,305017.3918,228763.0439,381271.7398,289766.5222,OK,47540,,0.597627891
800,Lima,Lima,OH,45806,2,2,1529,11600,4,290000,310384.4233,232788.3174,387980.5291,294865.2021,OK,30620,"Lima, OH",0.597627891
801,Lima,Lima,OH,45806,2,2,1529,11600,4,290000,312932.4072,234699.3054,391165.509,297285.7868,REVIEW_REQUIRED,47540,,0.597627891
802,Lima,Delphos,OH,45833,4,1,1660,11600,95,157000,172761.2567,129570.9425,215951.5709,164123.1939,REVIEW_REQUIRED,99999,,0.597627891
803,Lima,Delphos,OH,45833,4,1,1660,11600,95,157000,172761.2567,129570.9425,215951.5709,164123.1939,REVIEW_REQUIRED,46780,,0.597627891
804,Lima,Delphos,OH,45833,4,1,1660,11600,95,157000,170213.2728,127659.9546,212766.591,161702.6091,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
805,Lima,Lima,OH,45805,3,2.5,1744,11600,61,249000,227092.8006,170319.6005,283866.0008,215738.1606,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
806,Lima,Spencerville,OH,45887,4,2,1872,8712,105,238900,197493.4753,148120.1064,246866.8441,187618.8015,OK,30620,"Lima, OH",0.597627891
807,Lima,Spencerville,OH,45887,4,2,1872,8712,105,238900,200041.4592,150031.0944,250051.824,190039.3862,OK,47540,,0.597627891
808,Lima,Spencerville,OH,45887,4,2,1872,8712,105,238900,200041.4592,150031.0944,250051.824,190039.3862,OK,46780,,0.597627891
809,Lima,Spencerville,OH,45887,4,2,1872,8712,105,238900,200041.4592,150031.0944,250051.824,190039.3862,OK,16380,,0.597627891
810,Lima,Lima,OH,45804,2,2,1468,9147,73,177000,172011.3578,129008.5183,215014.1972,163410.7899,OK,30620,"Lima, OH",0.597627891
811,Lima,Lima,OH,45801,2,1,1080,7860,40,54200,108101.2065,81075.90484,135126.5081,102696.1461,OK,30620,"Lima, OH",0.597627891
812,Lima,Lima,OH,45801,2,1,1080,7860,40,54200,110649.1904,82986.8928,138311.488,105116.7309,OK,47540,,0.597627891
813,Lima,Lima,OH,45804,2,1,1128,11600,108,65295,115736.2986,86802.22397,144670.3733,109949.4837,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
814,Lima,Lima,OH,45804,3,1.5,1216,11600,105,84000,142107.5807,106580.6856,177634.4759,135002.2017,OK,30620,"Lima, OH",0.597627891
815,Lima,Lima,OH,45801,3,2,1408,13852,0,182000,261647.6154,196235.7116,327059.5193,248565.2346,OK,30620,"Lima, OH",0.597627891
816,Lima,Lima,OH,45801,3,2,1408,13852,0,182000,264195.5994,198146.6995,330244.4992,250985.8194,OK,47540,,0.597627891
817,Lima,Lima,OH,45801,4,3,2280,71002,22,225000,450575.0089,337931.2567,563218.7611,428046.2584,OK,30620,"Lima, OH",0.597627891
818,Lima,Lima,OH,45801,4,3,2280,71002,22,225000,451042.4933,338281.87,563803.1166,428490.3686,REVIEW_REQUIRED,47540,,0.597627891
819,Lima,Lima,OH,45807,3,2,1924,11600,100,180000,204122.5625,153091.9219,255153.2032,193916.4344,OK,99999,,0.597627891
820,Lima,Lima,OH,45807,3,2,1924,11600,100,180000,201574.5786,151180.9339,251968.2232,191495.8497,OK,30620,"Lima, OH",0.597627891
821,Lima,Lima,OH,45804,2,1,824,4312,95,54000,79887.58664,59915.68998,99859.4833,75893.20731,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
822,Lima,Lima,OH,45805,4,2.5,2338,15681,50,310000,329999.571,247499.6782,412499.4637,313499.5924,OK,30620,"Lima, OH",0.597627891
823,Lima,Lima,OH,45801,3,1,1184,11600,105,43000,126309.8182,94732.36367,157887.2728,119994.3273,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
824,Lima,Lima,OH,45801,3,1,1184,11600,105,43000,128857.8022,96643.35163,161072.2527,122414.9121,OK,47540,,0.597627891
825,Lima,Beaverdam,OH,45808,3,1,1038,7500,105,86000,100562.9324,75422.19928,125703.6655,95534.78575,OK,30620,"Lima, OH",0.597627891
826,Lima,Lima,OH,45805,5,3.5,3756,24742,52,650000,472533.1743,354399.8807,590666.4678,448906.5156,OK,30620,"Lima, OH",0.597627891
827,Lima,Lima,OH,45801,3,2,1713,24829,23,300000,278737.322,209052.9915,348421.6525,264800.4559,OK,30620,"Lima, OH",0.597627891
828,Lima,Lima,OH,45801,3,2,1713,24829,23,300000,281285.3059,210963.9794,351606.6324,267221.0406,OK,47540,,0.597627891
829,Lima,Lima,OH,45804,3,1,1779,8712,105,135500,155204.9925,116403.7444,194006.2406,147444.7429,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
830,Lima,Lima,OH,45807,3,2.5,1857,25613,0,347000,410118.9453,307589.209,512648.6817,389612.9981,REVIEW_REQUIRED,99999,,0.597627891
831,Lima,Lima,OH,45807,3,2.5,1857,25613,0,347000,407570.9614,305678.221,509463.7017,387192.4133,OK,30620,"Lima, OH",0.597627891
832,Lima,Lima,OH,45801,4,2,2170,31363,74,105000,206750.1525,155062.6144,258437.6906,196412.6449,OK,30620,"Lima, OH",0.597627891
833,Lima,Lima,OH,45801,4,2,2170,31363,74,105000,209298.1364,156973.6023,261622.6705,198833.2296,OK,47540,,0.597627891
834,Lima,Lima,OH,45805,3,1,1398,4312,105,118000,104896.6914,78672.51857,131120.8643,99651.85686,OK,30620,"Lima, OH",0.597627891
835,Lima,Delphos,OH,45833,2,1,1036,43560,75,180000,152421.1944,114315.8958,190526.493,144800.1347,REVIEW_REQUIRED,99999,,0.597627891
836,Lima,Delphos,OH,45833,2,1,1036,43560,75,180000,152421.1944,114315.8958,190526.493,144800.1347,REVIEW_REQUIRED,46780,,0.597627891
837,Lima,Delphos,OH,45833,2,1,1036,43560,75,180000,149873.2105,112404.9079,187341.5131,142379.55,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
838,Lima,Lima,OH,45805,3,1,1680,7405,109,60000,155204.9925,116403.7444,194006.2406,147444.7429,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
839,Lima,Lima,OH,45805,3,2,1704,6621,62,150000,193833.8013,145375.351,242292.2516,184142.1112,OK,30620,"Lima, OH",0.597627891
840,Lima,Delphos,OH,45833,3,2,1904,10890,49,290000,266955.8223,200216.8667,333694.7779,253608.0312,OK,99999,,0.597627891
841,Lima,Delphos,OH,45833,3,2,1904,10890,49,290000,266955.8223,200216.8667,333694.7779,253608.0312,OK,46780,,0.597627891
842,Lima,Delphos,OH,45833,3,2,1904,10890,49,290000,264407.8383,198305.8788,330509.7979,251187.4464,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
843,Lima,Lima,OH,45805,3,1.5,1573,9757,60,47500,184147.1437,138110.3578,230183.9296,174939.7865,OK,30620,"Lima, OH",0.597627891
844,Lima,Bluffton,OH,45817,4,1,1928,130680,105,240000,226592.3958,169944.2969,283240.4948,215262.776,OK,99999,,0.597627891
845,Lima,Bluffton,OH,45817,4,1,1928,130680,105,240000,226592.3958,169944.2969,283240.4948,215262.776,OK,22300,,0.597627891
846,Lima,Bluffton,OH,45817,4,1,1928,130680,105,240000,224044.4118,168033.3089,280055.5148,212842.1913,OK,30620,"Lima, OH",0.597627891
847,Lima,Lima,OH,45804,3,1,1532,5750,48,110000,172067.8793,129050.9094,215084.8491,163464.4853,OK,30620,"Lima, OH",0.597627891
848,Lima,Lima,OH,45807,4,2.5,2453,13765,63,260000,293387.8576,220040.8932,366734.822,278718.4647,REVIEW_REQUIRED,99999,,0.597627891
849,Lima,Lima,OH,45807,4,2.5,2453,13765,63,260000,290839.8736,218129.9052,363549.842,276297.88,OK,30620,"Lima, OH",0.597627891
850,Lima,Lima,OH,45805,4,3,2989,57412,31,327000,454881.6033,341161.2025,568602.0041,432137.5231,OK,30620,"Lima, OH",0.597627891
851,Lima,Lima,OH,45801,2,1,1116,5793,105,38500,82386.15397,61789.61548,102982.6925,78266.84628,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
852,Lima,Lima,OH,45801,2,1,1116,5793,105,38500,84934.13793,63700.60344,106167.6724,80687.43103,OK,47540,,0.597627891
853,Lima,Lima,OH,45801,2,1,970,3659,77,65667,91109.22455,68331.91841,113886.5307,86553.76333,OK,30620,"Lima, OH",0.597627891
854,Lima,Lima,OH,45801,2,1,970,3659,77,65667,93657.20851,70242.90638,117071.5106,88974.34808,OK,47540,,0.597627891
855,Lima,Lima,OH,45805,4,3,4862,22651,66,250000,360822.2865,270616.7149,451027.8581,342781.1722,OK,30620,"Lima, OH",0.597627891
856,Lima,Bluffton,OH,45817,2,2,1572,40511,51,360000,274459.1306,205844.348,343073.9133,260736.1741,OK,99999,,0.597627891
857,Lima,Bluffton,OH,45817,2,2,1572,40511,51,360000,274459.1306,205844.348,343073.9133,260736.1741,OK,22300,,0.597627891
858,Lima,Bluffton,OH,45817,2,2,1572,40511,51,360000,271911.1467,203933.36,339888.9333,258315.5893,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
859,Lima,Lima,OH,45801,2,1,720,3615,76,60000,79152.76253,59364.5719,98940.95316,75195.1244,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
860,Lima,Lima,OH,45801,2,1,720,3615,76,60000,81700.74648,61275.55986,102125.9331,77615.70916,OK,47540,,0.597627891
861,Lima,Lima,OH,45806,2,2,1546,11600,4,310000,310384.4233,232788.3174,387980.5291,294865.2021,OK,30620,"Lima, OH",0.597627891
862,Lima,Lima,OH,45806,2,2,1546,11600,4,310000,312932.4072,234699.3054,391165.509,297285.7868,REVIEW_REQUIRED,47540,,0.597627891
863,Lima,Lima,OH,45806,3,2,1296,22216,47,185000,174041.2699,130530.9524,217551.5874,165339.2064,OK,30620,"Lima, OH",0.597627891
864,Lima,Lima,OH,45806,3,2,1296,22216,47,185000,176589.2539,132441.9404,220736.5673,167759.7912,OK,47540,,0.597627891
865,Lima,Lima,OH,45805,3,1,1870,13416,77,180000,190632.702,142974.5265,238290.8775,181101.0669,OK,30620,"Lima, OH",0.597627891
866,Lima,Lima,OH,45805,2,1.5,1303,17380,75,100000,150492.7957,112869.5968,188115.9946,142968.1559,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
867,Lima,Lima,OH,45806,3,2,1792,20038,62,140000,211904.3376,158928.2532,264880.422,201309.1207,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
868,Lima,Lima,OH,45806,3,2,1792,20038,62,140000,214452.3215,160839.2411,268065.4019,203729.7055,REVIEW_REQUIRED,47540,,0.597627891
869,Lima,Lima,OH,45805,3,1,1066,7754,70,62000,109459.096,82094.322,136823.87,103986.1412,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
870,Lima,Bluffton,OH,45817,3,1,2698,217800,105,530000,376312.6532,282234.4899,470390.8165,357497.0205,REVIEW_REQUIRED,99999,,0.597627891
871,Lima,Bluffton,OH,45817,3,1,2698,217800,105,530000,376312.6532,282234.4899,470390.8165,357497.0205,REVIEW_REQUIRED,22300,,0.597627891
872,Lima,Bluffton,OH,45817,3,1,2698,217800,105,530000,373764.6692,280323.5019,467205.8366,355076.4358,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
873,Lima,Lima,OH,45805,2,1,836,9453,79,75000,98056.73134,73542.54851,122570.9142,93153.89477,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
874,Lima,Lima,OH,45805,4,2,1776,42689,80,210000,252176.8047,189132.6035,315221.0059,239567.9645,OK,30620,"Lima, OH",0.597627891
875,Lima,Lima,OH,45801,3,1.5,1522,22521,51,80000,212347.1299,159260.3474,265433.9124,201729.7734,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
876,Lima,Lima,OH,45801,3,1.5,1522,22521,51,80000,214895.1138,161171.3354,268618.8923,204150.3582,REVIEW_REQUIRED,47540,,0.597627891
877,Lima,Lima,OH,45801,3,2.5,2576,538837,34,477000,434532.4544,325899.3408,543165.568,412805.8317,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
878,Lima,Lima,OH,45801,3,2.5,2576,538837,34,477000,437080.4384,327810.3288,546350.548,415226.4165,OK,47540,,0.597627891
879,Lima,Lima,OH,45807,3,2.5,2647,465221,28,300000,475543.804,356657.853,594429.755,451766.6138,REVIEW_REQUIRED,99999,,0.597627891
880,Lima,Lima,OH,45807,3,2.5,2647,465221,28,300000,472995.8201,354746.8651,591244.7751,449346.0291,OK,30620,"Lima, OH",0.597627891
881,Lima,Lima,OH,45804,4,1,1181,4008,84,45000,103970.6616,77977.99619,129963.327,98772.1285,OK,30620,"Lima, OH",0.597627891
882,Lima,Cairo,OH,45820,3,1,1092,14985,68,160000,127853.5797,95890.18481,159816.9747,121460.9008,OK,30620,"Lima, OH",0.597627891
883,Lima,Harrod,OH,45850,4,2,2228,217800,105,270000,309199.5335,231899.6501,386499.4169,293739.5568,OK,99999,,0.597627891
884,Lima,Harrod,OH,45850,4,2,2228,217800,105,270000,309199.5335,231899.6501,386499.4169,293739.5568,OK,47540,,0.597627891
885,Lima,Harrod,OH,45850,4,2,2228,217800,105,270000,306651.5496,229988.6622,383314.437,291318.9721,OK,30620,"Lima, OH",0.597627891
886,Lima,Lima,OH,45806,3,2,1400,23392,38,135000,204755.9148,153566.9361,255944.8936,194518.1191,OK,30620,"Lima, OH",0.597627891
887,Lima,Lima,OH,45806,3,2,1400,23392,38,135000,207303.8988,155477.9241,259129.8735,196938.7039,OK,47540,,0.597627891
888,Lima,Lima,OH,45804,3,1,1140,21344,70,130000,134671.7405,101003.8054,168339.6757,127938.1535,OK,30620,"Lima, OH",0.597627891
889,Lima,Alger,OH,45812,3,1,1373,43560,105,206000,164051.0769,123038.3077,205063.8461,155848.523,OK,99999,,0.597627891
890,Lima,Alger,OH,45812,3,1,1373,43560,105,206000,161503.0929,121127.3197,201878.8662,153427.9383,OK,30620,"Lima, OH",0.597627891
891,Lima,Lima,OH,45807,3,2,1816,20996,68,160000,205848.3309,154386.2482,257310.4137,195555.9144,OK,99999,,0.597627891
892,Lima,Lima,OH,45807,3,2,1816,20996,68,160000,203300.347,152475.2602,254125.4337,193135.3296,OK,30620,"Lima, OH",0.597627891
893,Lima,Lima,OH,45806,3,2,1988,202118,60,349000,270015.1385,202511.3539,337518.9232,256514.3816,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
894,Lima,Lima,OH,45806,3,2,1988,202118,60,349000,272563.1225,204422.3419,340703.9031,258934.9664,OK,47540,,0.597627891
895,Lima,Columbus Grove,OH,45830,3,2,1657,174240,26,166667,309270.4103,231952.8077,386588.0128,293806.8897,OK,30620,"Lima, OH",0.597627891
896,Lima,Columbus Grove,OH,45830,3,2,1657,174240,26,166667,311818.3942,233863.7957,389772.9928,296227.4745,OK,99999,,0.597627891
897,Lima,Beaverdam,OH,45808,3,1,1442,7187,105,30000,143228.823,107421.6172,179036.0287,136067.3818,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
898,Lima,Lima,OH,45801,3,1.5,2088,26180,64,255000,221061.2377,165795.9283,276326.5471,210008.1758,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
899,Lima,Lima,OH,45801,3,1.5,2088,26180,64,255000,223609.2216,167706.9162,279511.5271,212428.7606,REVIEW_REQUIRED,47540,,0.597627891
900,Lima,Cridersville,OH,45806,3,1.5,1734,31494,72,50000,169443.0462,127082.2847,211803.8078,160970.8939,OK,30620,"Lima, OH",0.597627891
901,Lima,Cridersville,OH,45806,3,1.5,1734,31494,72,50000,171991.0302,128993.2726,214988.7877,163391.4786,OK,47540,,0.597627891
902,Lima,Cridersville,OH,45806,3,1.5,1344,17380,64,115000,162614.5261,121960.8946,203268.1576,154483.7998,OK,30620,"Lima, OH",0.597627891
903,Lima,Cridersville,OH,45806,3,1.5,1344,17380,64,115000,165162.5101,123871.8825,206453.1376,156904.3846,OK,47540,,0.597627891
904,Lima,Lima,OH,45805,3,1,1389,8581,79,97000,133335.2589,100001.4442,166669.0736,126668.4959,OK,30620,"Lima, OH",0.597627891
905,Lima,Cridersville,OH,45806,3,1.5,1913,18861,69,140400,203388.8571,152541.6428,254236.0714,193219.4143,OK,30620,"Lima, OH",0.597627891
906,Lima,Cridersville,OH,45806,3,1.5,1913,18861,69,140400,205936.8411,154452.6308,257421.0514,195639.999,OK,47540,,0.597627891
907,Lima,Delphos,OH,45833,3,2,2028,17380,24,450000,276131.2448,207098.4336,345164.056,262324.6825,OK,99999,,0.597627891
908,Lima,Delphos,OH,45833,3,2,2028,17380,24,450000,276131.2448,207098.4336,345164.056,262324.6825,OK,46780,,0.597627891
909,Lima,Delphos,OH,45833,3,2,2028,17380,24,450000,273583.2608,205187.4456,341979.076,259904.0978,OK,30620,"Lima, OH",0.597627891
910,Lima,Lima,OH,45806,2,1,756,17511,76,148000,107490.8235,80618.11761,134363.5293,102116.2823,OK,30620,"Lima, OH",0.597627891
911,Lima,Lima,OH,45806,2,1,756,17511,76,148000,110038.8074,82529.10557,137548.5093,104536.8671,REVIEW_REQUIRED,47540,,0.597627891
912,Lima,Lima,OH,45804,2,1,1284,7971,70,93000,119945.6161,89959.21204,149932.0201,113948.3353,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
913,Lima,Lima,OH,45801,3,1.5,2140,17555,75,158500,210017.0731,157512.8049,262521.3414,199516.2195,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
914,Lima,Lima,OH,45801,3,1.5,2140,17555,75,158500,212565.0571,159423.7928,265706.3214,201936.8042,REVIEW_REQUIRED,47540,,0.597627891
915,Lima,Lima,OH,45805,3,1.5,1612,13939,45,148200,205401.8253,154051.369,256752.2816,195131.734,OK,30620,"Lima, OH",0.597627891
916,Lima,Lima,OH,45801,3,1,1416,21824,105,135000,156943.5937,117707.6953,196179.4921,149096.414,OK,30620,"Lima, OH",0.597627891
917,Lima,Lima,OH,45801,3,1,1416,21824,105,135000,159491.5777,119618.6833,199364.4721,151516.9988,OK,47540,,0.597627891
918,Lima,Lima,OH,45806,4,1,1941,1080288,105,112000,236986.3611,177739.7708,296232.9514,225137.043,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
919,Lima,Lima,OH,45806,4,1,1941,1080288,105,112000,239534.3451,179650.7588,299417.9313,227557.6278,REVIEW_REQUIRED,47540,,0.597627891
920,Lima,Lima,OH,45801,3,1,1228,4879,99,62100,107501.3852,80626.03889,134376.7315,102126.3159,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
921,Lima,Lima,OH,45801,3,1,1228,4879,99,62100,110049.3691,82537.02686,137561.7114,104546.9007,REVIEW_REQUIRED,47540,,0.597627891
922,Lima,Lima,OH,45805,2,2,1340,11600,59,105000,160390.4377,120292.8283,200488.0471,152370.9158,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
923,Lima,Lima,OH,45801,3,2.5,2184,33106,61,225000,255679.7732,191759.8299,319599.7165,242895.7845,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
924,Lima,Lima,OH,45801,3,2.5,2184,33106,61,225000,258227.7571,193670.8178,322784.6964,245316.3693,REVIEW_REQUIRED,47540,,0.597627891
925,Lima,Lima,OH,45804,3,2,2111,10019,128,40900,185529.7457,139147.3092,231912.1821,176253.2584,OK,30620,"Lima, OH",0.597627891
926,Lima,Lima,OH,45804,2,2,1260,11600,27,190000,202590.2893,151942.717,253237.8616,192460.7749,OK,30620,"Lima, OH",0.597627891
927,Lima,Lima,OH,45806,2,1,1480,261360,65,125000,192152.7873,144114.5905,240190.9841,182545.1479,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
928,Lima,Lima,OH,45806,2,1,1480,261360,65,125000,194700.7712,146025.5784,243375.964,184965.7327,REVIEW_REQUIRED,47540,,0.597627891
929,Lima,Spencerville,OH,45887,3,2,1824,106722,105,154000,231835.0663,173876.2998,289793.8329,220243.313,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
930,Lima,Spencerville,OH,45887,3,2,1824,106722,105,154000,234383.0503,175787.2877,292978.8129,222663.8978,REVIEW_REQUIRED,47540,,0.597627891
931,Lima,Spencerville,OH,45887,3,2,1824,106722,105,154000,234383.0503,175787.2877,292978.8129,222663.8978,REVIEW_REQUIRED,46780,,0.597627891
932,Lima,Spencerville,OH,45887,3,2,1824,106722,105,154000,234383.0503,175787.2877,292978.8129,222663.8978,REVIEW_REQUIRED,16380,,0.597627891
933,Lima,Lima,OH,45807,2,1,757,11600,55,75000,102373.0074,76779.75556,127966.2593,97254.35704,REVIEW_REQUIRED,99999,,0.597627891
934,Lima,Lima,OH,45807,2,1,757,11600,55,75000,99825.02346,74868.76759,124781.2793,94833.77229,OK,30620,"Lima, OH",0.597627891
935,Lima,Lima,OH,45807,1,1,430,11600,55,55000,84497.31137,63372.98353,105621.6392,80272.4458,OK,99999,,0.597627891
936,Lima,Lima,OH,45807,1,1,430,11600,55,55000,81949.32741,61461.99556,102436.6593,77851.86104,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
937,Lima,Lima,OH,45805,3,1.5,1397,6098,75,132000,141175.7429,105881.8072,176469.6786,134116.9558,OK,30620,"Lima, OH",0.597627891
938,Lima,Lima,OH,45801,3,2.5,1788,10019,107,62000,211746.7035,158810.0277,264683.3794,201159.3684,OK,30620,"Lima, OH",0.597627891
939,Lima,Lima,OH,45801,3,2.5,1788,10019,107,62000,214294.6875,160721.0156,267868.3594,203579.9531,OK,47540,,0.597627891
940,Lima,Lima,OH,45806,3,2,2059,13286,53,217000,237253.6758,177940.2568,296567.0947,225390.992,OK,30620,"Lima, OH",0.597627891
941,Lima,Lima,OH,45806,3,2,2059,13286,53,217000,239801.6598,179851.2448,299752.0747,227811.5768,OK,47540,,0.597627891
942,Lima,Lima,OH,45806,4,2,2068,43560,64,320000,286343.9874,214757.9905,357929.9842,272026.788,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
943,Lima,Lima,OH,45806,4,2,2068,43560,64,320000,288891.9713,216668.9785,361114.9642,274447.3728,OK,47540,,0.597627891
944,Lima,Lima,OH,45801,3,1,1377,4008,105,54000,97280.83469,72960.62602,121601.0434,92416.79295,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
945,Lima,Lima,OH,45801,3,1,1377,4008,105,54000,99828.81864,74871.61398,124786.0233,94837.37771,OK,47540,,0.597627891
946,Sheboygan,Glenbeulah,WI,53023,3,1.5,2756,44867,124,253500,392716.1413,294537.106,490895.1767,373080.3343,OK,43100,"Sheboygan, WI",0.609153251
947,Sheboygan,Glenbeulah,WI,53023,3,1.5,2756,44867,124,253500,358805.7394,269104.3046,448507.1743,340865.4525,OK,22540,"Fond du Lac, WI",0.575744923
948,Sheboygan,Sheboygan,WI,53081,4,2,1840,3484,132,226000,216725.5012,162544.1259,270906.8765,205889.2261,OK,43100,"Sheboygan, WI",0.609153251
949,Sheboygan,Sheboygan,WI,53081,2,2,1226,11600,21,230000,294552.7692,220914.5769,368190.9615,279825.1307,OK,43100,"Sheboygan, WI",0.609153251
950,Sheboygan,Sheboygan,WI,53081,3,1.5,1155,4120,141,120000,205585.3633,154189.0225,256981.7041,195306.0952,OK,43100,"Sheboygan, WI",0.609153251
951,Sheboygan,Kohler,WI,53044,2,2,1200,11600,38,319900,271357.5024,203518.1268,339196.878,257789.6272,OK,43100,"Sheboygan, WI",0.609153251
952,Sheboygan,Plymouth,WI,53073,2,1.5,1138,6969,79,228000,235392.7902,176544.5927,294240.9878,223623.1507,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
953,Sheboygan,Sheboygan,WI,53081,3,3,3350,11600,17,1150000,745006.6221,558754.9666,931258.2776,707756.291,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
954,Sheboygan,Sheboygan,WI,53081,3,2,1523,5080,126,265000,215660.3919,161745.2939,269575.4899,204877.3723,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
955,Sheboygan,Sheboygan,WI,53081,4,2,2029,4356,110,190000,211240.5446,158430.4085,264050.6808,200678.5174,OK,43100,"Sheboygan, WI",0.609153251
956,Sheboygan,Sheboygan,WI,53081,2,3,1578,11600,26,320000,342918.8803,257189.1602,428648.6003,325772.9363,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
957,Sheboygan,Sheboygan Falls,WI,53085,4,1.5,2100,6969,95,125000,261901.334,196426.0005,327376.6675,248806.2673,OK,43100,"Sheboygan, WI",0.609153251
958,Sheboygan,Sheboygan,WI,53081,2,1,900,9583,135,200000,172390.0715,129292.5537,215487.5894,163770.568,OK,43100,"Sheboygan, WI",0.609153251
959,Sheboygan,Sheboygan,WI,53081,2,2,1480,7785,20,293000,322992.093,242244.0697,403740.1162,306842.4883,OK,43100,"Sheboygan, WI",0.609153251
960,Sheboygan,Sheboygan,WI,53081,4,2,2170,4356,100,150000,219897.0941,164922.8206,274871.3676,208902.2394,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
961,Sheboygan,Sheboygan,WI,53083,3,2.5,2205,19602,22,450000,472711.4029,354533.5521,590889.2536,449075.8327,OK,43100,"Sheboygan, WI",0.609153251
962,Sheboygan,Elkhart Lake,WI,53020,5,4.5,2850,11600,22,1650000,1578527.354,1183895.516,1973159.193,1499600.987,OK,43100,"Sheboygan, WI",0.609153251
963,Sheboygan,Elkhart Lake,WI,53020,5,4.5,2850,11600,22,1650000,1596236.901,1197177.676,1995296.126,1516425.056,OK,11540,"Appleton, WI",0.595687503
964,Sheboygan,Elkhart Lake,WI,53020,5,4.5,2850,11600,22,1650000,1566900.028,1175175.021,1958625.035,1488555.026,REVIEW_REQUIRED,31820,,0.597627891
965,Sheboygan,Sheboygan,WI,53083,3,2,1424,13503,22,375000,368481.853,276361.3897,460602.3162,350057.7603,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
966,Sheboygan,Sheboygan,WI,53081,4,2,1815,9147,137,237500,247405.029,185553.7717,309256.2862,235034.7775,OK,43100,"Sheboygan, WI",0.609153251
967,Sheboygan,Oostburg,WI,53070,2,1.5,1524,11600,41,216000,255392.3891,191544.2918,319240.4864,242622.7697,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
968,Sheboygan,Sheboygan,WI,53083,4,1.5,2214,20037,16,601000,450082.9253,337562.194,562603.6566,427578.779,OK,43100,"Sheboygan, WI",0.609153251
969,Sheboygan,Sheboygan,WI,53083,3,1,1208,6534,74,226000,228135.8514,171101.8885,285169.8142,216729.0588,OK,43100,"Sheboygan, WI",0.609153251
970,Sheboygan,Sheboygan,WI,53083,3,1.5,1249,4791,90,200000,233352.2582,175014.1936,291690.3227,221684.6453,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
971,Sheboygan,Sheboygan,WI,53081,4,4,2592,10018,45,375300,419386.855,314540.1412,524233.5687,398417.5122,OK,43100,"Sheboygan, WI",0.609153251
972,Sheboygan,Elkhart Lake,WI,53020,3,2,1680,49222,27,426300,503554.0864,377665.5648,629442.608,478376.3821,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
973,Sheboygan,Elkhart Lake,WI,53020,3,2,1680,49222,27,426300,486238.1004,364678.5753,607797.6256,461926.1954,OK,11540,"Appleton, WI",0.595687503
974,Sheboygan,Elkhart Lake,WI,53020,3,2,1680,49222,27,426300,435483.7321,326612.799,544354.6651,413709.5454,REVIEW_REQUIRED,31820,,0.597627891
